,time,text,url,title,content
700,Sun Oct 03 10:15:13 +0000 2021,"RT @ndtvfeed: ""Not Lost In A Single Ward"": Mamata Banerjee on ""heart-warming"" Results https://t.co/zvgbXK723J https://t.co/21k9hW5TIP",https://www.ndtv.com/india-news/not-lost-in-a-single-ward-mamata-banerjee-on-heart-warming-results-2562237,"""Not Lost In A Single Ward"": Mamata Banerjee On ""Heart-Warming"" Results","Mamata Banerjee, still smarting from her defeat in Nandigram, won a record victory today from her regular seat in South Kolkata, Bhabanipur. The Chief Minister -- who needed to win an assembly seat within six months to continue heading the government -- won by a huge margin of 58,832 votes over her nearest rival, the BJP's Priyanka Tibrewal. Ms Banerjee hailed the results by flashing three fingers -- representing her election slogan of ""Ma, Mati, Manush"" -- instead of the traditional victory sign. ""What is most heart-warming is, I have not lost in a single ward in the constituency,"" she told the media after the counting for the last round was over. ""The last time, I had trailed in a couple of wards,"" added the Trinamool chief, who contested from Bhabanipur both in 2011 and 2016. Her big defeat in the assembly was in Nandigram – the place that catapulted her to power in 2011 – when she contested from there against Mr Adhikari. The loss – by a margin of less than 2000 votes -- was the big shocker in an election where the Trinamool Congress won a landslide victory, containing the BJP within less than 80 seats in place of the 200 they
aspired to. Ms Banerjee later took the matter of Nandigram defeat to court, contending that Mr Adhikari's election be declared void on grounds of ""corrupt practices"" including bribery, promotion of hatred and enmity, and seeking of votes on the basis of religion.   Today she referred to Nandigram, saying, ""There were a lot of conspiracies against us in the April elections. We are grateful we won"". ""We are winning at  Shamsherganj and Jangipur as well,"" added the delighted Chief Minister, citing the two constituencies in Murshidabad where by-polls are being held after the deaths of two candidates."
701,Sun Oct 03 09:48:10 +0000 2021,RT @ndtvfeed: Delhi To Receive Over Rs 18 Crore From Centre To Combat Air Pollution https://t.co/8xWQ0Z9rxH https://t.co/CE9fVGkfoT,https://www.ndtv.com/delhi-news/delhi-to-receive-over-rs-18-crore-from-centre-to-combat-air-pollution-2562079,Delhi To Receive Over ₹ 18 Crore From Centre To Combat Air Pollution,"The national capital will get over ₹ 18 crore from the Centre under the National Clean Air Programme (NCAP) this year to cater to critical gaps in air pollution management, according to officials. This is the first time Delhi will get funds under NCAP, a national-level strategy for a 20 to 30 per cent reduction in PM2.5 and PM10 concentration by 2024, with 2017 as the base year for comparison. ""Delhi will get ₹ 18.74 crore under NCAP. This is the first time it will be receiving funds under the programme since it started in 2019,"" an official told PTI. NCAP covers 132 non-attainment cities which do not meet the prescribed national ambient air quality standards (NAAQS). These cities have been identified based on the ambient air quality data obtained during the 2011-2015 period under the National Air Monitoring Programme. The acceptable annual standard for PM 10 and PM2.5 is 60 micrograms per cubic metre and 40 micrograms per cubic metre respectively. In 2017, Delhi's annual PM10 average stood at 240 micrograms per cubic metre. The targeted PM10 concentration by 2024 is 168 micrograms per cubic metre. ""The national capital did not get any funds under NCAP for two years because it had other resources available -- a green cess levied on diesel vehicles above 2,000 cc -- which is deposited with the Central Pollution Control Board (CPCB) and a pollution tax on commercial vehicles entering Delhi,"" an official in the Union Environment Ministry said. This time, fund availability under NCAP has improved. ""Fifty cities are already getting a good amount (Rs 4,400 in 2020-21 and ₹ 2,217 crore in 2021-22) for pollution management from the Finance Commission. Therefore, the availability of funds for the remaining 82 cities under NCAP has improved. So, we decided to give some funds to Delhi, too,"" the official said. A total of ₹ 290 crore is available for these 82 cities this year. The NCAP fund will be utilised to cater to critical gaps -- wherever there is any inadequacy of funds available from other resources. The rest of the funding is to be mobilised through convergence of schemes, the official explained. Funds for bigger projects such as management of construction and demolition waste are allocated under the Swachh Bharat Urban programme and other schemes of the central government. The Delhi government has prepared a ""Winter Action Plan"" to tackle air pollution in the capital and Chief Minister Arvind Kejriwal is expected to announce it soon.   The plan focuses on 10 key issues, including stubble burning, pollution hotspots, working of smog tower and vehicular and dust pollution. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
702,Sun Oct 03 09:46:14 +0000 2021,RT @ndtvfeed: 2 Men Found Dead With Gunshot Injuries In UP's Bareilly: Police https://t.co/6e6brjm0xz https://t.co/SJoWtR9RAe,https://www.ndtv.com/cities/2-men-found-dead-with-gunshot-injuries-in-ups-bareilly-2562149,2 Men Found Dead With Gunshot Injuries In UP's Bareilly: Police,"Two men were found dead with gunshot wounds in Baheri area, police said on Sunday. Prima facie, they said it seems that one person shot the other one dead and then took his own life. Senior police official Rohit Singh Sajwan said Rajesh Kumar Singh (35) and Rohitash Kumar (50) had come to Baheri in the district on Saturday to sell woods. When the duo did not reach their home late in the night, family members started searching for them on Sunday morning. Mr Sajwan said the body of Rajesh was found near a temple in Khagainagar village, while Rohitash was found dead in a nearby paddy field.   Rajesh's body bore a bullet wound, while Rohitash had a bullet injury on his forehead, Mr Sajwan said, adding that prima facie it seems one person died by suicide after killing the other one. The bodies have been sent for a post-mortem. He added that all the angles in the case are being thoroughly probed."
703,Sun Oct 03 09:44:09 +0000 2021,RT @ndtvfeed: Probe Agency NIA Conducts Searches At Multiple Locations In J&amp;K https://t.co/9LOOF190kN https://t.co/4vQJW2FCBC,https://www.ndtv.com/india-news/cross-loc-trade-case-nia-conducts-searches-at-multiple-locations-in-j-k-2562166,Probe Agency NIA Conducts Searches At Multiple Locations In J&K,"The National Investigation Agency (NIA) on Sunday conducted searches at nine locations in Poonch district in connection with a five-year-old case related to misuse of money generated from cross-LoC trade for fomenting terrorism in Jammu and Kashmir, officials said. The raids were carried out with the assistance of the Jammu and Kashmir Police, Central Reserve Police Force (CRPF) and the Indo-Tibetan Border Police (ITBP) in the case registered by the NIA on December 9, 2016, under section 17 of the Unlawful Activities (Prevention) Act, a spokesperson of the NIA said. On April 18, 2019, India indefinitely suspended cross-LoC trade at two points along the Line of Control (LoC) in Jammu and Kashmir, following reports that it was being ""misused"" by elements from across the border to smuggle weapons, narcotics and fake currency. The LoC trade across Chakan-Da-Bagh in Poonch district of Jammu region and Salamabad in Baramulla district of north Kashmir was intended as a confidence-building measure (CBM) for the population living in Jammu and Kashmir and across the LoC in Pakistan-occupied Kashmir (Pok). ""LoC trade was started in the year 2008 as part of confidence-building measure between J-K and PoK. The trade was based on barter system and third party origin goods were not allowed. The instant case is related to the large scale transfer of funds from Pakistan to India through the import of California almonds and other items via the cross LoC Trade Facilitation Centres (TFCs) located at Salamabad and Chakkan-Da-Bag,"" the NIA said. The spokesperson said these funds were purportedly being used for fomenting terrorism and separatism in Jammu and Kashmir. ""Investigation into the case revealed that some of the traders having excess imports were channelising the surplus profits generated to terror organisations, while others are suspected to have links/connections with proscribed terrorist organisations,"" the NIA said. During the searches conducted at multiple locations, the spokesperson said documents, digital devices and other incriminating material have been recovered from the premises of the suspects.   ""Further investigation in the case is underway,"" the NIA said. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
704,Sun Oct 03 09:43:07 +0000 2021,"RT @ndtvfeed: All Eyes On 2022 Goa Polls As Trinamool, 2 Regional Parties Enter Fight https://t.co/ahzyShJPKu https://t.co/u1Luw8KpNa",https://www.ndtv.com/india-news/entry-of-tmc-two-new-regional-parties-to-add-spice-to-goa-assembly-polls-2562114,"All Eyes On Goa Polls Next Year With Entry Of Trinamool, 2 New Regional Parties","The entry of Trinamool Congress (TMC) in Goa's political arena and the announcement by two regional outfits about fighting the next year's Assembly elections in Goa are sure to make it a multi-party and keenly-watched affair, where prominent players like the ruling BJP, opposition Congress, Arvind Kejriwal-led AAP and Shiv Sena are eyeing to fight the polls independently. The two regional outfits that will be trying their luck for the first time are Revolutionary Goans and Goencho Avaaz. Besides them, the Goa Forward Party (GFP) and the Maharashtrawadi Gomantak Party (MGP) are also there in the power game. The BJP, which has been in power in the state since 2012 and is vying to continue to be at the helm for the third consecutive term, feels that the more number of parties there are in the fray, the better for it as it will cause division of opposition's votes. The TMC, which is currently in power in West Bengal, recently said that it plans to contest all 40 seats in Goa. Former Congress MLA Luizinho Faleiro joined the TMC a few days back. MGP's former legislator Lavu Mamlakar also joined the Mamata Banerjee-led party. But after that, no other influential local leader has done so. The Aam Aadmi Party (AAP), which rules in Delhi, has also thrown its hat in the ring this time again. It had contested the 2017 Goa Assembly polls, but failed to open its account. The opposition Congress, which has been vying to return to power, seems to be averse to start talks on alliance with like-minded parties. ""It's not my mandate. It is for the high command to decide,"" Goa Pradesh Congress Committee chief Girish Chodankar told reporters recently when asked about the alliance. In 2017, the Congress had won the highest 17 seats in the 40-member House, restricting the BJP to 13. However, surprising the Congress, the saffron party allied with regional parties and formed government under the leadership of senior leader Manohar Parrikar. The party currently has only four MLAs. The GFP, which had initiated the talks of joining hands with the Congress, has also announced that the proposal was on hold. The Nationalist Congress Party (NCP) also has its presence in the state with its lone MLA Churchill Alemao. A few days back, Shiv Sena leader Sanjay Raut said his party would contest 22 to 25 seats in Goa, where elections due in February next year. The party had fought the 2017 election in alliance with other political outfits, like the MGP, but failed to win any seat. Some leaders feel that it was necessary for the opposition parties to come together in order to defeat the ruling BJP. ""Stitching a coalition of opposition parties is the way ahead to defeat BJP in the state. All the parties announcing to fight 40 seats individually will result in giving edge to BJP,"" Independent MLA Rohan Khaunte said. The BJP, however, seems to be meticulously preparing itself for the big fight. The party has already announced that its campaign would be led by Chief Minister Pramod Sawant. It has been working in all the 40 assembly constituencies. Former Maharashtra chief minister Devendra Fadnavis has been made the party's election in-charge and he has held a number of meetings during his recent visit to the state. Although the party is grappling with infighting, the intervention of leaders like Fadnavis seems to be helping it tide over the crisis.   ""More entrants will be an advantage to the BJP as opposition's votes will get divided. But we are not banking on the division of votes as our aim is to strengthen the party in all the 40 constituencies,"" a party leader said. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
705,Sun Oct 03 09:41:39 +0000 2021,RT @ndtvfeed: Mamata Banerjee Secures Chief Minister's Post With Easy Win In By-Poll https://t.co/I5ELwZu15h https://t.co/KE70w4glSx,https://www.ndtv.com/india-news/mamata-banerjee-secures-chief-ministers-post-with-easy-win-in-by-poll-2562194,Mamata Banerjee Easily Wins Crucial Election To Remain Chief Minister,
706,Sun Oct 03 09:38:31 +0000 2021,RT @ndtvfeed: Let's Have A Race: Kamal Nath Challenges Shivraj Chouhan To Test Fitness https://t.co/kGdO28vHFD https://t.co/kJHIK7tGUC,https://www.ndtv.com/india-news/lets-have-a-race-kamal-nath-throws-challenge-at-mp-cm-chouhan-to-test-fitness-2562161,Let's Have A Race: Kamal Nath Challenges Shivraj Chouhan To Test Fitness,"Amid a ""debate"" over his health, Madhya Pradesh Congress president Kamal Nath, 74, has challenged state Chief Minister Shivraj Singh Chouhan, who is 12 years younger than him, to run a race with him to see who is fitter. Mr Nath's fitness challenge comes in the wake of Chouhan, 62, repeatedly targetting him over his age and health, saying that he was resting in Delhi. ""There is a lot of debate over my health. Shivrajji is saying that Kamal Nathji is sick and old. Shivraji, I throw a challenge to you, come let us have a race,"" Mr Nath, who is also the leader of the opposition, said in a media statement. ""I did go for my post COVID-19 check up because I had pneumonia - which anyone can have. I got all the tests done. All reports came out good. COVID-19 are of two types - one of short duration and another of a long duration. I faced the long duration one,"" he added. ""I was in Delhi, where I have many responsibilities (of the Congress) to discharge. This does not mean I was in Delhi because I was unwell and resting,"" the former Madhya Pradesh chief minister said. A Congress leader said, Mr Nath reached here on Saturday and is scheduled to leave for Delhi on Sunday along with the list of candidates for the October 30 bypolls to three Assembly seats and one Lok Sabha constituency in MP. Talking to PTI about Mr Nath's challenge, MP Congress spokesperson Bhupendra Gupta said, ""This is an apt reply to CM Chouhan, who was repeatedly needling Nathji that he has grown old, sick and resting in Delhi. Chouhan should keep in mind that he has been defeated in the 2018 MP Assembly poll race by Nathji."" State BJP's senior leader Deepak Vijayavargiya said, ""The BJP runs races for the development and well being of people. But sitting in drawing rooms, the Congress runs races on Twitter and falls. In the October 30 bypolls, people will decide who is the winner. I pray to God for Nath's good health. He must stay fine after defeating coronavirus.""   Both - Mr Nath and Mr Chouhan - had contracted coronavirus. Mr Chouhan had got infected last year and was discharged in August (last year) from a private hospital here after recovery. Nath became the chief minister of Madhya Pradesh in December 2018 after the Congress won the Assembly polls that year. However, his government collapsed in March 2020 following the resignation of 22 MLAs of the then ruling Congress. The government helmed by him lasted only 15 months, after which the BJP came back to power and Chouhan returned as the state the chief minister for the fourth time."
707,Sun Oct 03 09:37:31 +0000 2021,RT @ndtvfeed: Dubai Expo Revises Death Count To 6 After Including Covid-Related Deaths https://t.co/oKB0I6xC9j https://t.co/sxluw1KVDi,https://www.ndtv.com/world-news/expo-2020-dubai-covid-19-related-deaths-push-total-worker-deaths-to-6-2562179,Dubai Expo Revises Death Count To 6 After Including Covid-Related Deaths,"Expo 2020 Dubai, a major world fair that opened last week, on Sunday said three workers on the project had died after contracting COVID-19, revising up the number of fatalities since 2015 to six workers. The organiser had for the first time on Saturday disclosed three work-related deaths and 72 serious injuries among 200,000 workers during construction of the site, defending the accident rate as less than half of that of building work in Britain. ""Unfortunately we had three worker related deaths due to Covid. That was during the course of the pandemic,"" Expo representative Sconaid McGeachin told a daily briefing. McGeachin said the three deaths disclosed earlier were construction-related. She referred reporters to local authorities for comment on how many Expo workers had so far caught COVID-19. The Dubai government media office did not immediately respond to an emailed Reuters request for comment. The United Arab Emirates does not give a breakdown for COVID-19 cases and deaths for each emirate, including regional trade and tourism hub Dubai. Huge projects in the Gulf region such as the Expo, and Qatar's preparations for hosting the 2022 FIFA soccer World Cup, have faced international scrutiny, with rights groups criticising conditions for low-paid migrant workers. Overcrowding in worker accommodation was one of the main factors causing a surge of infections in the United Arab Emirates and other Gulf states at the start of the pandemic. Expo 2020 said worker accommodation is audited to ensure conditions are not cramped. The country has rolled out one of the world's fastest vaccination campaigns, with more than 80% of the population of some 10 million people inoculated. The UAE is betting the six-month Expo will attract 25 million visits.   Visitors entering aged 18 and over must show proof of vaccination or a negative COVID-19 test. There are also testing facilities on site. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
708,Sun Oct 03 08:39:07 +0000 2021,RT @ndtvfeed: Sanitation Worker Dies After Falling Into Well In Uttar Pradesh https://t.co/QEwebwE9XR https://t.co/1uW8qNUhse,https://www.ndtv.com/delhi-news/sanitation-worker-dies-after-falling-in-well-in-up-2562108,Sanitation Worker Dies After Falling Into Well In Uttar Pradesh,"A 30-year-old sanitation worker posted at a district hospital died after falling into a well in an inebriated condition, the police said today. According to the police, the incident took place on Saturday evening in Dubharh village, which is under the jurisdiction of Dubharh police station. The sanitation worker has been identified as Shyam Krishna Rawat, they said.   Rawat lost his balance and fell into the well while he was returning to his house after finishing duty at the hospital, the police stated. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
709,Sun Oct 03 08:39:05 +0000 2021,RT @ndtvfeed: French Tycoon And Former Politician Bernard Tapie Dies At 78: Report https://t.co/QEDgTFQfNk https://t.co/HQmNrgcIKU,https://www.ndtv.com/world-news/french-tycoon-and-former-politician-bernard-tapie-dies-at-78-report-2562159,French Tycoon And Former Politician Bernard Tapie Dies At 78: Report,"French business magnate and former politician Bernard Tapie, whose larger-than-life career was marked by a series of legal problems, has died age 78 after a four-year battle with cancer, his family said in a statement. ""Dominique Tapie and his family have the immense sadness to announce the death of her husband and their father, Bernard Tapie, this Sunday,"" they said in a statement to La Provence newspaper in Marseille, in which Tapie was a majority stakeholder. One of his sons, Stephane Tapie, confirmed his death with a post of ""Goodbye my Phoenix"" on Instagram. ""He left peacefully, surrounded by his wife, his children and grandchildren, who were at his bedside,"" the statement said, adding that he wished to be buried in Marseille, ""the city of his heart."" Tapie rose from modest beginnings in a rough corner of Paris to become one of France's most successful and high-profile businessmen, flaunting his wealth with American-style flair. He was the longtime chairman of the Marseille football club, bought a cycling team and also found time to act, taking roles that included a police inspector on a popular TV show. Tapie also dabbled in politics, becoming urban affairs minister in the Socialist government of Francois Mitterrand in the 1990s and later a French and European Parliament MP. But his empire collapsed spectacularly in the late 1990s, beginning with a match-fixing trial that saw him serve time in jail. He later faced prosecution over his purchase of the German sports brand Adidas in 1990, which he was forced to sell just a few years later to the state-owned bank Credit Lyonnais.   A court found him guilty of fraud over an arbitration settlement with the bank -- he claimed he was cheated on the sale price -- and an appeals court is due to issue its ruling on Wednesday. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
710,Sun Oct 03 08:39:03 +0000 2021,RT @ndtvfeed: Ex-Congress MLA Joins BJP Ahead Of Bypolls In Madhya Pradesh https://t.co/6HjrkXROOD https://t.co/2t9lEkWfK5,https://www.ndtv.com/india-news/mp-former-congress-mla-joins-bjp-ahead-of-bypolls-2562097,Ex-Congress MLA Joins BJP Ahead Of Bypolls In Madhya Pradesh,"In a setback to the opposition Congress ahead of the bypolls in Madhya Pradesh scheduled later this month, its former MLA from poll-bound Jobat, Sulochana Rawat, has joined the ruling BJP. Ms Rawat and her son Vishal Rawat joined the BJP late on Saturday night in the presence of Chief Minister Shivraj Singh Chouhan as they were influenced by the party's ideology and its works for the tribal population, state BJP chief VD Sharma said. The Election Commission has announced bypolls to three Assembly segments and a Lok Sabha seat in the state along with several other seats of the country. The polling is scheduled on October 30. Sulochana Rawat, who had won the elections on a Congress ticket from Jobat (ST) Assembly seat twice - in 1998 and 2008 - was considered that party's potential candidate from this seat. However, State Congress spokesman Syed Zaffar alleged that Rawat has a history of ""backstabbing"" the party. ""Our survey found that she was not liked by the voters as the party's candidate. Surprisingly, the BJP, which claimed to be a cadre-based party, did not find its own leader who can be fielded from there,"" he said. It is being speculated that the BJP may field Ms Rawat from Jobat, where the bypoll was necessitated due to the death of Congress MLA Kalawati Bhuria. The other two Assembly seats that will see bypolls are Prithvipur in Niwari and Raigaon in Satna district. On Saturday, the Congress nominated Nitendra Singh Rathore from Prithvipur, which fell vacant due to the death of his (Nitendra Singh Rathore's) legislator father Brijendra Singh Rathore. In Raigaon, the death of BJP MLA Jugal Kishore Bagri necessitated the by-election. Meanwhile, Congress leaders hinted that former union minister Arun Yadav is most likely to be fielded from the Khandwa Lok Sabha seat, which fell vacant following the death of BJP's Member of Parliament (MP) Nandkumar Singh Chouhan.   Senior Congress MLA and former minister Sajjan Singh Verma termed Yadav as the best candidate for the Khandwa LS seat and said, ""Our high command too feels so."" On the other hand, BJP leaders are saying that Harshvardhan Chauhan, whose father's death necessitated this election, was likely to be the BJP candidate from Khandwa LS seat."
711,Sun Oct 03 07:49:56 +0000 2021,RT @ndtvfeed: Thousands Attend Rally Outside Kabul To Show Support For Taliban https://t.co/DQ1aVdjHEH https://t.co/DLk3vv75SD,https://www.ndtv.com/world-news/afghanistan-crisis-1000-people-attend-rally-outside-kabul-to-show-support-for-taliban-2562140,Thousand People Attend Rally Outside Kabul To Show Support For Taliban,"Around 1,000 Taliban supporters attended a rally on Sunday in a vast field to the north of Kabul, in a show of strength as they consolidate their rule of Afghanistan. The crowd, made up only of men and boys, listened to speeches by leading Taliban officials at Kohdaman township in the hilly outskirts of the capital. The rally was the first of its kind in the capital since the group seized control of the country seven weeks ago following a lightning offensive. Flanked by white and black Taliban standards, and members in full combat gear carrying assault rifles, the speakers addressed an audience that sat in rows of chairs under awnings. To kick off proceedings, a procession of Taliban personnel carrying flags and weapons -- including rocket launchers -- paraded around the crowd. Some of the mainly unarmed supporters waved homemade posters, while others sported red or white Taliban headbands. Tribal elders watched on cross-legged from the side of the stage. As people started arriving, music celebrating the Taliban's actions echoed around the site as dozens of heavily armed Taliban personnel in military combat fatigues stood guard. ""America is defeated, impossible, impossible -- but possible!"" one song said. Some chanted pro-Taliban slogans as they were driven down the dusty road on pick-up trucks to the site, as others shouted ""Allahu Akbar"" (God is greatest) when they walked into the shaded area in front of the stage. Women's Protests At the turn-off towards the township, about 10 armed Taliban personnel lined the road beneath a large banner honouring a dead Taliban member and professing the ""support of the people of Kohdaman for the Islamic Emirate of Afghanistan in the action of liberating the country"". Last Thursday, the Taliban had violently cracked down on a small women's rights demonstration in eastern Kabul, firing shots into the air to disperse protesters. Then, gunmen pushed back the women protesters as they tried to continue with the demonstration, while a foreign journalist was hit with a rifle and blocked from filming. A Taliban terrorist released a brief burst of gunfire into the air with his automatic weapon, AFP journalists saw. Isolated anti-Taliban rallies -- with women at the forefront -- were staged in cities around the country after the group seized power, including in the western city of Herat where two people were shot dead.   But protests have dwindled since the government issued an order banning demonstrations that did not have prior authorisation, warning of ""severe legal action"" for violators. The handful that have gone ahead have been criticised as carefully orchestrated publicity stunts, including a rally at a Kabul university where hundreds of fully veiled women professed support for the new regime."
712,Sun Oct 03 07:49:54 +0000 2021,RT @ndtvfeed: North Korea Slams UN For Holding Emergency Meeting On Missile Test https://t.co/WcwXTZ27TA https://t.co/OYW6R0iq7w,https://www.ndtv.com/world-news/north-korea-slams-un-security-council-for-holding-emergency-meeting-on-missile-test-2562138,North Korea Slams UN For Holding Emergency Meeting On Missile Test,"North Korea on Sunday slammed the UN Security Council for holding an emergency meeting over the country's latest missile tests, accusing the member states of toying with a ""time-bomb"". Pyongyang said Friday it had successfully fired an anti-aircraft missile, the latest in a series of tension-raising steps by the nuclear-armed state, which had until recently been biding its time since the change in US administrations in January. In September, it launched what it said was a long-range cruise missile, and earlier this week tested what it described as a hypersonic gliding vehicle, which South Korea's military said appeared to be in the early stages of development. The tests prompted UN Security Council member states to convene an emergency meeting on North Korea on Friday, called by the United States, Britain and France. The meeting was originally due to take place on Thursday but was delayed. It lasted just over an hour and ended without a statement. But it nonetheless angered Pyongyang, which called it a ""wanton encroachment"" on its sovereignty and a ""serious intolerable provocation"". ""Demanding that we renounce our right to self-defence means an expression of its intention not to acknowledge the DPRK as a sovereign state,"" said Jo Chol Su, director of the Department of International Organisations at the foreign ministry, using the abbreviation for the country's official name. ""I express strong concerns over the fact that the UNSC amused itself with the dangerous 'time-bomb' this time,"" he added in a statement carried by the official KCNA news agency. North Korea has a long history of using weapons tests as part of a carefully calibrated process to try to forward its objectives. On Wednesday, the country's leader Kim Jong Un decried Washington's repeated offers of talks without preconditions as a ""petty trick"", accusing the Biden administration of continuing the ""hostile policy"" of its predecessors.   Under President Joe Biden, the United States has repeatedly declared its willingness to meet North Korean representatives, while saying it will seek denuclearisation. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
713,Sun Oct 03 07:49:53 +0000 2021,"RT @ndtvfeed: ""Negotiations For Good Taliban"": Pak Minister On Talks With Terror Group https://t.co/bwOwAPMYJP https://t.co/OezHvaPbMV",https://www.ndtv.com/world-news/pak-interior-minister-defends-talks-with-banned-terror-group-ttp-2562102,"""Negotiations For Good Taliban"": Pak Minister On Talks With Terror Group","Pakistan's Interior Minister Sheikh Rashid has defended the government's move to hold talks with banned terror group Tehreek-i-Taliban Pakistan (TTP) for ""reconciliation"", saying the negotiations are for ""good Taliban"". Mr Rashid's remarks came after Prime Minister Imran Khan in an interview with Turkish government-owned TRT World news channel revealed that his government was in talks with the TTP with the help of the Taliban in Afghanistan, drawing criticism from politicians and victims of terrorism. The TTP, commonly known as the Pakistani Taliban, is a banned terrorist organisation based along the Afghan-Pakistan border. Defending the government's move, the minister said the offer was not for militants who were responsible for bloodshed in the country, including the December 2014 massacre in the Army Public School (APS) in Peshawar which left over 150 people dead, Dawn newspaper reported. “We know very well who's good and who's bad. Anyone who thinks we are not aware of that, he's mistaken, he doesn't have sense,” he said. The offer of talks was only for “good Taliban” and negotiations on this were taking place at the “highest-level,"" he said. He maintained that it was not appropriate to fight with those who have surrendered to adopt peaceful lives. “The case of those who were involved in incidents like the APS is different. And the case of those who left the country for different reasons is different,” he said on Friday while responding to a question about the merit and mechanism of talks with the TTP. “We are not surrendering to anyone and this process is at a very early phase. No one needs to jump to conclusions at this stage.” Prime Minister Khan on Friday offered amnesty to the TTP provided the militant organisation lay down arms, disclosing that the government was holding talks with some groups of the outfit seeking reconciliation. The disclosure attracted a strong reaction, mainly from the opposition Pakistan Peoples Party (PPP), which questioned the move to hold negotiations with the TTP without taking Parliament into confidence, arguing that it would only add to the pain and grief of the families of the martyrs.   The TTP has been involved in various attacks in Pakistan for more than a decade which killed thousands of people. The government is now trying to use the influence of the Afghan Taliban over the TTP to reach a peace deal and end violence. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
714,Sun Oct 03 07:49:51 +0000 2021,RT @ndtvfeed: Three Arrested With 73 Silver Bricks Worth Rs 35 Lakh In Jharkhand https://t.co/tsdKnPnleq https://t.co/7M2M1eDPMG,https://www.ndtv.com/cities/three-arrested-with-73-silver-bricks-worth-rs-35-lakh-in-jharkhand-giridih-2562028,Three Arrested With 73 Silver Bricks Worth ₹ 35 Lakh In Jharkhand,"Three people were arrested with 73 silver bricks in Jharkhand's Giridih district, police said today. Acting on a tip-off, the silver bricks, weighing 75 kg, were seized from a car on Giridih-Dumri Main Road in the Muffasil police station area, they said. The bricks are estimated to be worth ₹ 35 lakh, senior police official Anil Kumar Singh said.   The suspected mastermind, Rajesh Gupta, managed to hoodwink the police and escape. Three of his accomplices, identified as Arvind Kumar Pandey, Govind Soni and Brahmadev Prasad, were arrested, the officer said. Further investigations are underway, he said."
715,Sun Oct 03 07:49:49 +0000 2021,RT @ndtvfeed: Panama Fears It Could Be Hit By New 'Pandora Papers' Leak https://t.co/wzyMmyROm9 https://t.co/zwyoACZWVV,https://www.ndtv.com/world-news/panama-fears-new-pandora-papers-expose-on-tax-havens-2562120,"""Most Expansive Expose Of Financial Secrecy"" To Be Published Today","Panama fears the publication Sunday of a new expose about financial secrecy in global tax havens could again taint its reputation, which was seriously damaged by the ""Panama Papers"" scandal, according to a government letter released by local media. ""The damage could be insurmountable,"" the Panamanian government said in the letter, sent through a law firm to the International Consortium of Investigative Journalists (ICIJ). The letter warns that ""any publication"" reinforcing ""a false perception"" of the country as a possible tax haven ""will have devastating consequences for Panama and its people."" The ICIJ tweeted that it would release Sunday 1630 GMT its ""most expansive expose of financial secrecy yet,"" based on the leak of 11.9 million documents ""covering every corner of the globe."" The ""Pandora Papers"" investigation is the result of work by more than 600 reporters in 117 countries, the ICIJ said. The letter from the Panamanian government also references some of the reforms that the Central American country has made in recent years, although it remains on the EU list of tax havens. It also indicates that since 2016 the registration of more than 395,000 companies and foundations has been suspended, around half of those existing at that time. The government fears that Panama will again be the epicenter of a new global tax havens scandal like the one that followed the ICIJ's disclosure of the ""Panama Papers"" in 2016. That massive data leak exposed widespread tax avoidance and evasion using complex structures of offshore shell companies and caused an international outcry. The leak, linked to the Panamanian law firm Mossack Fonseca, damaged Panama's international image, despite the fact that most of the companies involved were overseas. The investigation revealed the concealment of properties, companies, assets, profits and tax evasion by heads of state and government, political leaders and personalities from finance, sports and the arts. Since then, Panama has carried out various legal reforms to strengthen banking controls and penalize tax evasion with jail time.   The Panama of 2016 ""is nothing like the Panama of today,"" the government said in its letter. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
