,time,text,url
2884,Wed Sep 29 06:23:15 +0000 2021,"RT @CricketNDTV: The biggest surprise package for #RCB this season has been the bowling of #HarshalPatel

#RoyalChallengersBangalore #IPL20…",
2885,Wed Sep 29 06:14:33 +0000 2021,RT @ndtvfeed: 5 Reasons That Likely Triggered Navjot Sidhu's Shock Resignation https://t.co/KZM5yYTzFx https://t.co/YN8L8h82pT,https://www.ndtv.com/india-news/5-reasons-that-likely-triggered-navjot-sidhus-shock-resignation-2557430
2886,Wed Sep 29 06:14:29 +0000 2021,"RT @ndtvfeed: ""Demolish Only 1 Tower"": Supertech Plea Over Supreme Court's Noida Order https://t.co/Pa8viLmn3O https://t.co/DNBAeRMKKO",https://www.ndtv.com/india-news/supertech-challenges-in-supreme-court-its-order-to-raze-noida-twin-towers-says-demolish-only-one-tower-2557418
2887,Wed Sep 29 06:11:57 +0000 2021,"Former Punjab Chief Minister Captain Amarinder Singh in Delhi, buzz over his next move

NDTV's Arvind Gunasekhar re… https://t.co/EPsD6twzfA",https://twitter.com/i/web/status/1443096189243576321
2888,Wed Sep 29 06:09:02 +0000 2021,"Prima facie, a 30-year-old constable from Alwar, shot himself with his service weapon. Probe underway to find out a… https://t.co/CETNJ1kJYB",https://twitter.com/i/web/status/1443095455450107905
2889,Wed Sep 29 06:08:23 +0000 2021,One Police Constable allegedly died by suicide by shooting himself with his service rifle. He had come for duty thi… https://t.co/WuA1nhcGtz,https://twitter.com/i/web/status/1443095292648116224
2890,Wed Sep 29 06:01:56 +0000 2021,"#COVID19 | Today's Vaccination Update - the latest #COVIDVaccination equation for Wednesday, 29 September. https://t.co/rhbIDGncrM",
2891,Wed Sep 29 05:56:37 +0000 2021,"#Maharashtra | Enforcement Directorate summons Shiv Sena MP Bhavana Gawali for Monday- October 4, in a money laundering case.

(ANI)",
2892,Wed Sep 29 05:56:03 +0000 2021,"#Punjab Chief Minister Charanjit Singh Channi holds a state cabinet meeting in #Chandigarh.

(ANI) https://t.co/4CdeOExxAx",
2893,Wed Sep 29 05:53:30 +0000 2021,"Congress ""Plan B"" For Punjab After Navjot Sidhu Shocker: 10 Points https://t.co/YWWrBea29s https://t.co/uIwGjEMnev",https://ndtv.com/india-news/punjab-congress-crisis-congress-plan-b-for-punjab-after-navjot-singh-sidhu-shocker-10-points-2557459
2894,Wed Sep 29 05:52:16 +0000 2021,Rahul Gandhi In Kerala As Congress Firefights Fresh Punjab Crisis https://t.co/cYTYXcFvBd https://t.co/wjMaYFib0X,https://ndtv.com/india-news/punjab-congress-crisis-rahul-gandhi-in-kerala-as-congress-firefights-fresh-punjab-crisis-2557455
2895,Wed Sep 29 05:50:51 +0000 2021,"Navjot Sidhu, In Video, Says ""Will Fight For Truth Till Last Breath"" 

Read more: https://t.co/hkuugZTwBz https://t.co/vmJgiaqxBw",https://ndtv.com/india-news/navjot-sidhu-tweets-video-day-after-resigning-as-punjab-congress-chief-i-will-keep-fighting-the-fight-for-truth-till-my-last-breath-2557440
2896,Wed Sep 29 05:45:38 +0000 2021,RT @ndtvfeed: Jeans Could Get Pricey After Cotton Prices Reach A Decade High https://t.co/dfGI6N0sHR https://t.co/8jnACniZXb,https://www.ndtv.com/world-news/jeans-clothes-could-get-pricey-after-cotton-prices-reach-a-decade-high-2557415
2897,Wed Sep 29 05:36:31 +0000 2021,"#Punjab | State Cabinet meeting underway, CM Charanjit Singh Channi expected to address the media at 12:30 PM; Cong… https://t.co/SoohGP0j4e",https://twitter.com/i/web/status/1443087271792549891
2898,Wed Sep 29 05:36:12 +0000 2021,The gentleman (Sidhu) can answer for himself. I am in no position or neither would I like to articulate or second g… https://t.co/3GVU3NLJRv,https://twitter.com/i/web/status/1443087190997696512
2899,Wed Sep 29 05:32:05 +0000 2021,"#Punjab | Navjot Singh Sidhu, In Video, Says ""Will Fight For Truth Till Last Breath"" https://t.co/sbrN89Xc32",
2900,Wed Sep 29 05:29:37 +0000 2021,"#Breaking | Supreme Court stays demolition of 40 jhuggis built on Railways' land in Faridabad, #Haryana, grants status quo till tomorrow.",
2901,Wed Sep 29 05:29:35 +0000 2021,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/lxlQZO4hki",http://ndtv.com
2902,Wed Sep 29 05:26:23 +0000 2021,#NavjotSinghSidhu https://t.co/N7shoiw86Y,
2903,Wed Sep 29 05:25:01 +0000 2021,#Uttarakhand High Court allows IFS officer Sanjiv Chaturvedi to argue his case over challenge to the present system… https://t.co/oQ0PYqU4mm,https://twitter.com/i/web/status/1443084377055895553
2904,Wed Sep 29 05:24:12 +0000 2021,#Breaking | NEET-UG aspirants move Supreme Court seeking cancellation of September 12 exam. Plea alleges paper leak… https://t.co/qkaEcv1L0L,https://twitter.com/i/web/status/1443084173586042880
2905,Wed Sep 29 05:16:35 +0000 2021,Congress leaders trying to placate Navjot Singh Sidhu; no conclusive evidence that Sidhu may be considering joining… https://t.co/flEtJqhC5F,https://twitter.com/i/web/status/1443082255484682244
2906,Wed Sep 29 05:13:09 +0000 2021,"There's a higher ideal than power, than ministers holding org positions. That higher ideal is ensuring peace, tranq… https://t.co/VbFHa6EpjL",https://twitter.com/i/web/status/1443081391365767175
2907,Wed Sep 29 05:10:18 +0000 2021,I have just returned from a regional security conference and I can tell you that the only people who are very happy… https://t.co/Omq5P9FrlP,https://twitter.com/i/web/status/1443080675368660997
2908,Wed Sep 29 05:09:54 +0000 2021,"Amid crisis in Punjab Congress unit, CM Charanjit Singh Channi holds Cabinet meeting at State Secretariat. https://t.co/5szzi7jJGU",
2909,Wed Sep 29 05:09:09 +0000 2021,"Punjab is a border state, it's going through intense social upheaval primarily because of angst in people against f… https://t.co/DlAUgXEZEh",https://twitter.com/i/web/status/1443080383357087753
2910,Wed Sep 29 05:08:23 +0000 2021,"25,000 people, bulk of them Congress men, sacrificed themselves to bring peace back to Punjab after fighting extrem… https://t.co/w43sjkDjS3",https://twitter.com/i/web/status/1443080193518686209
2911,Wed Sep 29 05:06:57 +0000 2021,"As a Punjab MP, I'm extremely distressed about happenings in Punjab. Peace in Punjab was extremely hard-won: Manish… https://t.co/uS38r5gddK",https://twitter.com/i/web/status/1443079830262534149
2912,Wed Sep 29 05:03:33 +0000 2021,Mumbai Police traffic control receives a hoax call in which caller claimed threat to lives of employees working at… https://t.co/wTxwS04d9D,https://twitter.com/i/web/status/1443078974028931074
2913,Wed Sep 29 05:03:26 +0000 2021,RT @CricketNDTV: #ViratKohli put a broad smile on every cricket lover's face when he posted a video on social media showcasing the range of…,
2914,Wed Sep 29 05:02:39 +0000 2021,RT @Sports_NDTV: Philippine superstar #MannyPacquiao announced Wednesday he is retiring from boxing after a glittering decades-long career…,
2915,Wed Sep 29 05:00:21 +0000 2021,"#COVID19 | India records 18,870 new cases in the last 24 hours https://t.co/wHNut5IXZ9",
2916,Wed Sep 29 04:59:20 +0000 2021,#Breaking | Supertech moves Supreme Court to stop demolition of 40-storey Twin Towers at Emerald Court housing proj… https://t.co/NUEtsx6Jco,https://twitter.com/i/web/status/1443077912480018435
2917,Wed Sep 29 04:57:15 +0000 2021,RT @ndtvfeed: MIT Study Finds Older Men More Likely To Panic Sell Stocks https://t.co/Kge8wvl6Eh https://t.co/27lMsE21Ne,https://www.ndtv.com/world-news/mit-study-finds-older-men-more-likely-to-panic-sell-stocks-2557406
2918,Wed Sep 29 04:56:10 +0000 2021,"RT @ndtvfeed: ""Netflix, Make Web Series"": How Twitter Reacted To Navjot Sidhu's Shocker https://t.co/zKISd580VN https://t.co/QByIWdiPcx",https://www.ndtv.com/india-news/navjot-sidhu-resignation-how-twitter-reacted-to-navjot-sidhus-shocker-netflix-make-web-series-2557395
2919,Wed Sep 29 04:55:38 +0000 2021,Emily Blunt stars in 'A Quiet Place 2' which is directed by her husband and popular actor John Krasinski. The film… https://t.co/spyA6fIvtj,https://twitter.com/i/web/status/1443076981608919040
2920,Wed Sep 29 04:52:06 +0000 2021,"RT @Gadgets360: Amazon has announced its first household robot called Astro. Here's everything you need to know: 
https://t.co/rpBWFrTw0u h…",https://gadgets.ndtv.com/smart-home/news/amazon-astro-robot-price-usd-999-launch-features-alexa-event-echo-show-15-halo-view-disney-voice-assistant-2557389
2921,Wed Sep 29 04:51:34 +0000 2021,Congress leader Rahul Gandhi reaches Kozhikode for one-day #Kerala visit. NDTV's Sunil Prabhu reports https://t.co/TtaXnsWhvw,
2922,Wed Sep 29 04:46:41 +0000 2021,"Jolted By Navjot Sidhu, Congress Insists All Will Be Well

NDTV's Mohammad Ghazali reports

Read more:… https://t.co/XhRj1wsC5H",https://twitter.com/i/web/status/1443074731062689797
2923,Wed Sep 29 04:41:06 +0000 2021,"RT @ndtvfeed: Intense Rain Likely In Mumbai, Adjoining Areas: Weather Office https://t.co/Zjyl2SITbZ https://t.co/WsRFexxJDW",https://www.ndtv.com/mumbai-news/intense-rain-likely-in-mumbai-adjoining-areas-india-meteorological-department-imd-2557370
2924,Wed Sep 29 04:40:38 +0000 2021,Maharashtra Man Given Anti-Rabies Shot Instead Of Covid Vaccine https://t.co/45b2ibiYzG https://t.co/s0bcM05MiG,https://ndtv.com/india-news/maha-man-given-anti-rabies-shot-instead-of-covid-19-vaccine-doctor-nurse-suspended-2557352
2925,Wed Sep 29 04:39:36 +0000 2021,RT @carandbike: .@Mahindra_Auto had released the prices for select variants of the #XUV700 in August 2021. Now the entire variant list alon…,
2926,Wed Sep 29 04:37:06 +0000 2021,"#ED has provisionally attached immovable, movable properties worth Rs 3,44,19,298 belonging to Railway officer Chan… https://t.co/BjxUxcis3z",https://twitter.com/i/web/status/1443072319107178496
2927,Wed Sep 29 04:34:30 +0000 2021,#Karnataka | It's been a month since schools reopened for higher grades with #COVID19 protocols. NDTV's Maya Sharma… https://t.co/359pUIJy88,https://twitter.com/i/web/status/1443071664137248768
2928,Wed Sep 29 04:32:56 +0000 2021,#Mumbai | Moderate rain in city and suburbs with the possibility of heavy to very heavy rainfall and thunderstorm w… https://t.co/YkijdFngxN,https://twitter.com/i/web/status/1443071271718195202
2929,Wed Sep 29 04:28:53 +0000 2021,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/4IX5qhiPFd",http://ndtv.com
2930,Wed Sep 29 04:27:59 +0000 2021,"We'll conduct retest on the 7th day. The school has been closed till (October) 20. There is no cause for worry, thi… https://t.co/AxhKtGZoqz",https://twitter.com/i/web/status/1443070025418432515
2931,Wed Sep 29 04:26:22 +0000 2021,"This is a boarding school, students were there for last one month and when they came in, they had no symptoms. Out… https://t.co/Iyl4HmQVnN",https://twitter.com/i/web/status/1443069619640569856
2932,Wed Sep 29 04:25:48 +0000 2021,"This is Sri Chaitanya educational institution. On Sunday eve, one student complained of vomiting and diarrhoea and… https://t.co/9dvq1AAtEZ",https://twitter.com/i/web/status/1443069474534354951
2933,Wed Sep 29 04:22:58 +0000 2021,#MannyPacquiao https://t.co/4nkx4RyUR9,
2934,Wed Sep 29 04:16:12 +0000 2021,"We are contemplating bringing an Anti-Conversion Act: #Karnataka Chief Minister Basavaraj Bommai

(ANI) https://t.co/ocvUfaIgby",
2935,Wed Sep 29 04:13:33 +0000 2021,"#Sensex slips over 400 points, #Nifty slides below 17,700 on weak global cues; HDFC Bank, ICICI Bank, Bajaj Auto to… https://t.co/IrCX4oTNAK",https://twitter.com/i/web/status/1443066390626271233
2936,Wed Sep 29 04:04:25 +0000 2021,#COVID19 https://t.co/8ujhrZjgHE,
2937,Wed Sep 29 04:02:48 +0000 2021,RT @ndtvfeed: US Denies Flight With Over 100 Americans From Kabul From Landing: Report https://t.co/zJkKdGxOwL https://t.co/alnM073NF8,https://www.ndtv.com/world-news/afghanistan-taliban-takeover-us-bars-flight-from-landing-with-over-100-americans-from-kabul-report-2557359
2938,Wed Sep 29 04:01:59 +0000 2021,"""Known This Boy Since His Childhood, A Loner"": Captain On Navjot Sidhu https://t.co/k7lnpw8xN5 https://t.co/FhX30ayIqN",https://ndtv.com/india-news/punjab-congress-crisis-amarinder-singh-on-navjot-singh-sidhu-known-this-boy-since-his-childhood-a-loner-2557361
2939,Wed Sep 29 03:58:24 +0000 2021,"Jolted By Navjot Sidhu, Congress Insists All Will Be Well: 10 Points https://t.co/cR9QCaoSmV https://t.co/zHjRtUcD2S",https://www.ndtv.com/india-news/navjot-singh-sidhu-quits-as-punjab-congress-chief-surprises-gandhis-10-points-2556830#pfrom=home-ndtv_topscroll
2940,Wed Sep 29 03:56:21 +0000 2021,Patiala: Punjab Ministers Amarinder Singh Raja Warring and Pargat Singh leave from the residence of Navjot Singh Si… https://t.co/igA41iuKuU,https://twitter.com/i/web/status/1443062062331023361
2941,Wed Sep 29 03:54:25 +0000 2021,#WestBengal: Heavy rains overnight in Kolkata and neighbouring districts. Waterlogging in several parts of the stat… https://t.co/ZWYLrcD96M,https://twitter.com/i/web/status/1443061575686909954
2942,Wed Sep 29 03:52:02 +0000 2021,"""Told You So,"" Says Amarinder Singh After Navjot Sidhu Shocks Congress

Read more: https://t.co/uXF1DUrfJL https://t.co/bprXWUndfO",https://www.ndtv.com/india-news/navjot-singh-sidhu-quits-as-punjab-congress-chief-amarinder-singh-says-told-you-so-he-is-not-a-stable-man-2556514
2943,Wed Sep 29 03:50:40 +0000 2021,"#Punjab Congress Crisis | Congress leader Harish Rawat to reach Chandigarh, a day after Navjot Singh Sidhu quits as… https://t.co/ZF9uGvDq2I",https://twitter.com/i/web/status/1443060632404725767
2944,Wed Sep 29 03:46:40 +0000 2021,Efforts are going on to placate Navjot Singh Sidhu after he resigns as Punjab Congress chief. https://t.co/FFlzCkQ7TZ,
2945,Wed Sep 29 03:37:45 +0000 2021,Bihar: People queue up at a polling booth in Gaya's Tikri and Guraru as they cast their vote in the second phase of… https://t.co/1dUUJViyvH,https://twitter.com/i/web/status/1443057383010287623
2946,Wed Sep 29 03:28:37 +0000 2021,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/3GRUTMxiAj",http://ndtv.com
2947,Wed Sep 29 03:27:45 +0000 2021,"#Maharashtra: Mumbai receives rainfall this morning, visuals from Eastern Express Highway.  

As per IMD's weather… https://t.co/pbRxyp7QSw",https://twitter.com/i/web/status/1443054866029367305
2948,Wed Sep 29 03:22:41 +0000 2021,RT @ndtvfeed: A Covid Lockdown In This Country Brings Global Clothing Giants To A Halt https://t.co/tXxmpqsM5i https://t.co/PudM56qPEz,https://www.ndtv.com/world-news/coronavirus-coronavirus-vietnam-a-covid-lockdown-in-vietnam-brings-global-clothing-giants-to-a-halt-2557332
2949,Wed Sep 29 03:18:08 +0000 2021,RT @Sports_NDTV: #ChampionsLeague: Lionel Messi scored his first ever goal for PSG in a group stage clash against against Manchester City a…,
2950,Wed Sep 29 03:15:20 +0000 2021,"Leopard Cub Walking In Rain In Mumbai Rescued, Sleeps In Blanket

Read more: https://t.co/LmUUQbYg83 https://t.co/ymtDZeThWs",https://www.ndtv.com/mumbai-news/watch-leopard-cub-walking-in-rain-in-mumbais-aarey-rescued-sleeps-in-blanket-2557099
2951,Wed Sep 29 03:14:22 +0000 2021,"Maharashtra | A doctor and a nurse suspended for administering 'anti-rabies' dose, instead of COVID vaccine, at a h… https://t.co/Ha0upSKu20",https://twitter.com/i/web/status/1443051498640867332
2952,Wed Sep 29 03:05:32 +0000 2021,"UP Businessman Dies In Police Raid At Gorakhpur Hotel, 6 Cops Suspended 

NDTV's Alok Pandey reports 

Read more:… https://t.co/lslxtacxsY",https://twitter.com/i/web/status/1443049274816692225
2953,Wed Sep 29 03:05:12 +0000 2021,"Kerala | Congress leader Rahul Gandhi arrives at Calicut Airport, Karipur. He will be visiting Kozhikode and Mallap… https://t.co/Xtp0nfvKUb",https://twitter.com/i/web/status/1443049191257694208
2954,Wed Sep 29 02:58:57 +0000 2021,"RT @ndtvfeed: UP Businessman Dies In Police Raid At Gorakhpur Hotel, 6 Cops Suspended https://t.co/QfKjin9RE4 https://t.co/n0T510kmLR",https://www.ndtv.com/india-news/up-businessman-dies-in-police-raid-at-gorakhpur-hotel-6-cops-suspended-2557314
2955,Wed Sep 29 02:58:23 +0000 2021,LIVE Updates: Navjot Singh Sidhu Quits As Punjab Congress Chief https://t.co/KhTf5u31WG https://t.co/Bn6FqM7IMc,https://ndtv.com/india-news/punjab-congress-crisis-live-updates-navjot-singh-sidhu-quits-as-punjab-congress-chief-2557308
2956,Wed Sep 29 02:55:22 +0000 2021,"Efforts are on to placate Navjot Singh Sidhu, who resigned as Punjab Congress chief yesterday. NDTV's Mohammad Ghaz… https://t.co/6Nu7vlWzWm",https://twitter.com/i/web/status/1443046715293003781
2957,Wed Sep 29 02:46:45 +0000 2021,"Intense spell of rain accompanied with gusty wind likely to continue over Kolkata, North and South 24 Pargans, East… https://t.co/0XdMvARQnT",https://twitter.com/i/web/status/1443044548830056460
2958,Wed Sep 29 02:45:26 +0000 2021,"Navjot Sidhu Quits As Punjab Congress Chief, Surprises Gandhis

Read more: https://t.co/cR9QCaoSmV https://t.co/p96kVP4xp1",https://www.ndtv.com/india-news/navjot-singh-sidhu-quits-as-punjab-congress-chief-surprises-gandhis-10-points-2556830#pfrom=home-ndtv_topscroll
2959,Wed Sep 29 02:38:30 +0000 2021,"Gorakhpur | Six police personnel suspended for negligence, in connection with a raid at a hotel room in which a man… https://t.co/otKMtdK8wB",https://twitter.com/i/web/status/1443042473601687554
2960,Wed Sep 29 02:28:24 +0000 2021,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/LE2t4D5dTj",http://ndtv.com
2961,Wed Sep 29 02:22:11 +0000 2021,#WeatherUpdate | Intense to very intense spells of rain very likely to occur at isolated places in the districts of… https://t.co/VlfgOoqdgu,https://twitter.com/i/web/status/1443038368221351939
2962,Wed Sep 29 02:08:42 +0000 2021,"RT @ndtvfeed: ""Not Usurping..."": US Top General Defends China Calls Over Trump Mental State https://t.co/0fuNg5ZtKT https://t.co/0nbW1JkWXL",https://www.ndtv.com/world-news/us-top-general-general-mark-milley-defends-calls-to-china-over-trump-mental-state-2557300
2963,Wed Sep 29 02:08:36 +0000 2021,"RT @ndtvfeed: Nine Days After Eruption, Volcano Lava Reaches Sea In Spain https://t.co/ochC2sCjDc https://t.co/5JSi1P5ZZe",https://www.ndtv.com/world-news/canaries-volcano-nine-days-after-eruption-volcano-lava-reaches-sea-in-spain-2557293
2964,Wed Sep 29 01:33:58 +0000 2021,"RT @ndtvfeed: Side Effects After Covid Booster Dose ""Mild"", Similar To 2nd Shot: Study https://t.co/I0JeZkDzI0 https://t.co/5uKqzStupy",https://www.ndtv.com/world-news/coronavirus-vaccine-booster-shot-side-effects-after-covid-booster-dose-mild-similar-to-2nd-shot-study-2557282
2965,Wed Sep 29 01:27:47 +0000 2021,"""PM Modi has indicated India's openness to new ideas as manifest in the Rigveda, which says 'let noble thoughts com… https://t.co/tQym2aLDiA",https://twitter.com/i/web/status/1443024675869581316
2966,Wed Sep 29 01:23:15 +0000 2021,"RT @ndtvfeed: 14 Trekkers To Reach Himachal's Kaza, Bodies To Arrive At Keylong https://t.co/zc09fp9ca4 https://t.co/RikNm2h9Wz",https://www.ndtv.com/india-news/14-stranded-trekkers-to-reach-kaza-bodies-to-arrive-at-keylong-today-lahaul-spiti-official-2557251
2967,Wed Sep 29 01:23:08 +0000 2021,RT @ndtvfeed: Joe Biden Postpones Chicago Trip: White House https://t.co/Fj6mYfkYDy https://t.co/9IMV2HZY7k,https://www.ndtv.com/world-news/joe-biden-trying-to-save-domestic-agenda-postpones-chicago-trip-white-house-2557263
2968,Wed Sep 29 01:23:02 +0000 2021,"RT @ndtvfeed: Live Updates: India Records Lowest Daily Covid Cases (18,795) Since March https://t.co/b4RxksfbDl https://t.co/IAkpkcAfjF",https://www.ndtv.com/india-news/coronavirus-india-live-updates-india-records-lowest-daily-covid-cases-18-795-since-march-2557262
2969,Wed Sep 29 00:53:23 +0000 2021,RT @ndtvfeed: US Has Reached Out To China About Cutting Oil Imports From Iran: Report https://t.co/HolM70zhUW https://t.co/BBWShMD7Rt,https://www.ndtv.com/world-news/us-has-reached-out-to-china-about-cutting-oil-imports-from-iran-report-2557249
2970,Wed Sep 29 00:51:55 +0000 2021,RT @ndtvfeed: North Korea Says It Tested Hypersonic Missile https://t.co/osIG5Fxv47 https://t.co/1Vmvo6UYjZ,https://www.ndtv.com/world-news/north-korea-says-it-tested-hypersonic-missile-2557243
2971,Wed Sep 29 00:51:44 +0000 2021,RT @ndtvfeed: US Senators Warn Brazil's Jair Bolsonaro On Democracy https://t.co/pDY3j17RZZ https://t.co/xiNJ7DYt9n,https://www.ndtv.com/world-news/us-senators-warn-brazils-jair-bolsonaro-on-democracy-2557234
2972,Wed Sep 29 00:44:47 +0000 2021,"#Ayodhya | ""I demand that India should be declared a ‘Hindu Rashtra’ by October 2 or else I'll take 'Jal Samadhi' i… https://t.co/oyxXOdwjh7",https://twitter.com/i/web/status/1443013856117215233
2973,Wed Sep 29 00:41:00 +0000 2021,"RT @ndtvfeed: France To Crackdown Against ""Radical"" Muslim Groups, Centres: Minister https://t.co/gBCHfGHWxU https://t.co/6XU6EVvgaz",https://www.ndtv.com/world-news/france-to-crackdown-against-radical-muslim-groups-centres-minister-2557233
2974,Wed Sep 29 00:40:45 +0000 2021,RT @ndtvfeed: NASA's Lucy Mission To Investigate Jupiter's Mysterious Trojan Asteroids https://t.co/wbbx5SUxCy https://t.co/PvRaljqeXT,https://www.ndtv.com/world-news/nasas-lucy-mission-to-investigate-jupiters-mysterious-trojan-asteroids-2557232
2975,Wed Sep 29 00:40:17 +0000 2021,RT @ndtvfeed: France Protests Limited UK Licences Granted To European Union Boats https://t.co/MkZDwi4Igh https://t.co/dV1rsHvVvA,https://www.ndtv.com/world-news/france-protests-limited-uk-licences-granted-to-european-union-boats-2557230
2976,Wed Sep 29 00:40:02 +0000 2021,"RT @ndtvfeed: Canada's Trudeau Vows New Government Will Move ""Faster"" On Priorities https://t.co/vaBKjCe4e1 https://t.co/3eUZ4ss3nO",https://www.ndtv.com/world-news/canadas-trudeau-vows-new-government-will-move-faster-stronger-on-priorities-2557229
2977,Wed Sep 29 00:39:47 +0000 2021,"RT @ndtvfeed: US Generals Say They Recommended Leaving 2,500 Soldiers In Afghanistan https://t.co/iSe30Hb3Z0 https://t.co/GADJjA3CNQ",https://www.ndtv.com/world-news/us-generals-say-they-recommended-leaving-2-500-soldiers-in-afghanistan-2557228
2978,Wed Sep 29 00:39:36 +0000 2021,RT @ndtvfeed: Will Provide Rehabilitation To Incest Survivor: Panel To Top Court https://t.co/RDghcUTygE https://t.co/cfxmJkUNBb,https://www.ndtv.com/india-news/will-provide-rehabilitation-to-woman-sexually-assaulted-by-father-womens-panel-to-top-court-2557185
2979,Wed Sep 29 00:39:10 +0000 2021,"RT @ndtvfeed: ""Misguided Missile"": Akali's Sukhbir Singh Badal On Navjot Singh Sidhu https://t.co/6wDy5kqdkM https://t.co/olwfwd86G2",https://www.ndtv.com/india-news/misguided-missile-shiromani-akali-dal-chief-sukhbir-badal-on-navjot-singh-sidhu-2557222
2980,Wed Sep 29 00:38:55 +0000 2021,RT @ndtvfeed: Mumbai BJP MLA Goes To Cops Against Civic Body After Pregnant Woman Dies https://t.co/4hSMdLMAZW https://t.co/SW3O69owBR,https://www.ndtv.com/mumbai-news/mumbai-bjp-mla-approaches-cops-against-civic-body-after-pregnant-woman-dies-2557165
2981,Wed Sep 29 00:38:46 +0000 2021,RT @ndtvfeed: 18 Suspended Over Irregularities In Top Rajasthan Exam https://t.co/zX4CmrbhnY https://t.co/I4jfhvNiCW,https://www.ndtv.com/india-news/18-suspended-over-irregularities-in-top-rajasthan-exam-2557197
2982,Wed Sep 29 00:38:35 +0000 2021,RT @ndtvfeed: 77 People Rescued From Two Flooded Maharashtra Villages https://t.co/FjCocyKmA6 https://t.co/1skFubRiyJ,https://www.ndtv.com/india-news/77-people-rescued-from-two-flooded-maharashtra-villages-2557147
2983,Wed Sep 29 00:38:25 +0000 2021,RT @ndtvfeed: Archana Puran Singh Memes Trend Following Navjot Sidhu's Resignation https://t.co/q6sRUAWJr8 https://t.co/xAPb2V5Q1M,https://www.ndtv.com/india-news/archana-puran-singh-memes-trend-following-navjot-sidhus-resignation-as-punjab-congress-chief-2557216
2984,Wed Sep 29 00:38:14 +0000 2021,"RT @ndtvfeed: Arvind Kejriwal Launches ""Deshbhakti Curriculum"" For Government Schools https://t.co/yPmHGfxnKp https://t.co/xfpQe6dVvm",https://www.ndtv.com/india-news/arvind-kejriwal-launches-deshbhakti-curriculum-for-all-delhi-government-schools-2557210
2985,Wed Sep 29 00:37:38 +0000 2021,RT @ndtvfeed: Nuclear Disarmament Only Through Step-By-Step Process: Foreign Secretary https://t.co/7e1vQmpmLi https://t.co/pubpPc1MRJ,https://www.ndtv.com/india-news/harsh-vardhan-shringla-nuclear-disarmament-can-be-achieved-through-step-by-step-process-foreign-secretary-2557166
2986,Wed Sep 29 00:37:29 +0000 2021,RT @ndtvfeed: No Possibility Of Fair Election In Bengal: BJP's Kailash Vijayvargiya https://t.co/iQzZaY7MSZ https://t.co/6d4DN0O498,https://www.ndtv.com/india-news/no-possibility-of-fair-election-in-west-bengal-says-bjps-kailash-vijayvargiya-2557158
2987,Wed Sep 29 00:35:43 +0000 2021,RT @ndtvfeed: 4 Arrested For Stealing 167 Phones Worth Rs 33 Lakh In Mumbai: Police https://t.co/IAxYjijNIi https://t.co/iPVE1ENSbf,https://www.ndtv.com/mumbai-news/mumbai-4-held-for-stealing-167-phones-worth-rs-33-lakh-from-goregaon-shop-2557031
2988,Tue Sep 28 23:30:00 +0000 2021,"France's Sanofi Halts Work On mRNA #COVID19 Vaccine
https://t.co/Lz8Znjnbkr https://t.co/4Hje4Dres4",https://www.ndtv.com/world-news/coronavirus-vaccine-frances-sanofi-halts-work-on-mrna-covid-19-vaccine-2556362
2989,Tue Sep 28 22:30:00 +0000 2021,"Need To Step Up Efforts To Tackle #ClimateChange Impact On Agriculture: PM Modi
https://t.co/mimAkqcPr5 https://t.co/T385I3lBS1",https://www.ndtv.com/india-news/need-to-step-up-efforts-to-tackle-climate-change-impact-on-agriculture-pm-narendra-modi-2556358
2990,Tue Sep 28 21:30:00 +0000 2021,"Pakistan Home To 12 Terror Groups Including LeT, JeM: US Congressional Report
https://t.co/phkkuJVCUD https://t.co/jy10884BWB",https://www.ndtv.com/world-news/pakistan-home-to-12-terror-groups-including-lashkar-e-taiba-let-and-jaish-e-mohammed-jem-us-congressional-report-2556378
2991,Tue Sep 28 20:30:00 +0000 2021,"New #Punjab Chief Minister Keeps 14 Portfolios, Deputies Get Key Home, Health
https://t.co/CjAcvS51Th https://t.co/3KFSbkftEk",https://www.ndtv.com/india-news/pb-channi-allocates-portfolios-to-ministers-dy-cm-randhawa-gets-home-2556330
2992,Tue Sep 28 20:10:55 +0000 2021,"""Need Outright Ban On Child Marriage"": New Rajasthan Law Sparks Concerns 

NDTV's Harsha Kumari Singh reports

Read… https://t.co/gqX3kv20ot",https://twitter.com/i/web/status/1442944933803945984
2993,Tue Sep 28 20:07:33 +0000 2021,"Pak Terrorist, 19, Captured, Another Killed During Infiltration Attempt 

NDTV's Nazir Masoodi reports

Read more:… https://t.co/wMSsP49Sa7",https://twitter.com/i/web/status/1442944087930277889
2994,Tue Sep 28 20:03:26 +0000 2021,"""Country Can't Survive..."": Kanhaiya Kumar Explains Why He Joined Congress

Read more: https://t.co/3GHqv7uRU6 https://t.co/zXH3y5Vdyb",https://www.ndtv.com/india-news/kanhaiya-kumar-jignesh-mevani-join-congress-meet-rahul-gandhi-in-delhi-2556654
