,time,text,url,retweet_count,favorite_count,title,content
364,Sat Oct 09 05:56:46 +0000 2021,US: Four dead in plane crash in Georgia's DeKalb-Peachtree Airport  https://t.co/itpvc0iKDy,https://www.republicworld.com/world-news/us-news/us-four-dead-in-plane-crash-in-georgias-dekalb-peachtree-airport.html,3.0,23.0,US: Four Dead In Plane Crash In Georgia's DeKalb-Peachtree Airport,"Four people lost their lives when a small plane crashed shortly after takeoff from a suburban airfield in a northeastern suburb of Atlanta, authorities announced. The single-engine Cessna 210 crashed and went up in flames at DeKalb-Peachtree Airport, in the US state of Georgia at 1:10 pm, according to the Federal Aviation Administration (FAA). A county fire spokesperson informed that all four persons died on board in the plane crash in Georgia.  While, speaking with The Atlanta Journal-Constitution, the county fire official, Captain Jaeson Daniels stated that nearly 15 firemen who were deployed at the county-owned airport had rushed towards the runway to extinguish the flames. The identities of those deceased were not immediately released by officials.  Further inquiry will be led by the National Transportation Safety Board, according to the FAA. There was no sign of what might have caused the collision right away. After the incident, the airport remained closed. The DeKalb-Peachtree Airport is located less than 16 kilometres from downtown Atlanta on over 700 acres of land. It is the second-busiest airport in the state, behind Atlanta's Hartsfield-Jackson airport, with an average of roughly 209,000 yearly takeoffs and landings over the past 30 years.  On October 5, another aircraft accident had happened in east Georgia, which claimed the life of at least one person. According to The Augusta Chronicle, the plane crashed in a field in the Thomson region on Tuesday morning. The plane was a commercial plane, a Dassault Falcon 20, the National Transportation Safety Board stated.  Major Ronnie Williamson of the McDuffie County Sheriff's Department reported that the Sheriff's officers were alerted of a missing jet at 6:30 am, news agency AP reported. He said that they investigated the area and discovered the wreckage in the field. He added that the jet looked to be on its way to Thomson-McDuffie County Airport. Williamson said the collision was deadly, but, at that time, didn't say how many passengers were on board or provide details on casualties.  On the same day, in North Carolina, a wreckage of a small jet was discovered in which two passengers had lost their lives. According to a press release from the Cherokee County Sheriff's Office, a single-engine Beechcraft B35 departed from the Western Carolina Regional Airport at approximately 8 pm on October 3, Sunday. The sheriff's office further informed that the air control in Atlanta got a transmission from the plane's emergency location radio minutes later.   The aircraft debris was discovered on Tuesday and both the passengers were proven deceased. According to the press release, the victims have not been named since their relatives have not been contacted.  "
365,Sat Oct 09 05:50:35 +0000 2021,Andy Murray back in 'good books' as he reunites with missing tennis shoes and wedding ring https://t.co/YZF82XcYve,https://www.republicworld.com/sports-news/cricket-news/andy-murray-back-in-good-books-as-he-reunites-with-missing-tennis-shoes-and-wedding-ring.html,0.0,16.0,,
366,Sat Oct 09 05:32:26 +0000 2021,"IT Department raids 2 groups in North East, West Bengal; finds hidden income worth ₹250 cr https://t.co/Q3w2HqexDt",https://www.republicworld.com/india-news/general-news/it-department-raids-2-groups-in-north-east-west-bengal-finds-hidden-income-worth-rs250-cr.html,11.0,53.0,"IT Department Raids 2 Groups In North East, West Bengal; Finds Hidden Income Worth ₹250 Cr","The Income Tax Department conducted search and seizure operations on two groups based in the North-East Region and West Bengal, the Ministry of Finance informed on Friday. According to an official statement, a total of 15 locations were searched during the search operation on Tuesday, which took place in Kolkata, Guwahati, Rangia, Meghalaya, Shillong, and Patna. Shell companies were reportedly being used to launder the unexplained profits back into the firm. Many paper enterprises are controlled by the organisation to give accommodation entry to its flagship concern, according to evidence discovered during the search. These paper companies were discovered to be non-existent at the addresses they provided. During the search, incriminating evidence revealing fraudulent unsecured loans, bogus commissions paid, and bogus share premiums obtained through shell companies, according to the Union ministry. This data suggests that a sum of more than Rs 50 crore may be missing, it informed. The group was also discovered to be incorrectly listing tribal individuals as creditors, with debts totalling roughly Rs 38 crore. During the search, data of certain offshore businesses and bank accounts were also discovered, which were presumably not mentioned in the appropriate tax reports, according to the announcement. The other group is working on railway contracts in Assam, Mizoram, and other parts of the North East, according to the Finance Ministry. During the search, incriminating papers, loose sheets, and digital data were discovered, revealing unregistered land and property investments. A substantial number of sale deeds for land and properties have been discovered, with a potential value of over Rs 110 crore. There was no corroborating evidence to explain the source of these assets' acquisition during the search. The Ministry also reported that documents detailing information of cash transactions totalling more than Rs 13 crore in the sale of properties had been discovered. The Union government went on to say that the searches and seizures led to the discovery of hidden income worth more than Rs 250 crore. A total of Rs 51 lakh in unauthorised cash was seized. Prohibition orders have been issued for nine bank lockers that have yet to be used. More investigations are underway. A shell company is a corporation that simply exists on paper, with no office or staff. It may have a bank account, passive investments, or be the registered owner of assets like intellectual property or ships. Shell companies can be registered at the address of a corporation that offers a service for forming shell companies and can also act as an agent for legal correspondence.  Without any significant assets or operations, the corporation might serve as an intermediary for business transactions. Shell corporations are sometimes used for tax evasion, tax avoidance, and money laundering, as well as to achieve a specific aim like anonymity. Anonymity can be used to protect personal assets from others, such as a spouse, creditors, and government officials, among other things. A corporate shell can also be built around a partnership to limit the partners' responsibility and other business activities, or to protect one portion of a corporation from the hazards of another. Shell corporations can be used to transfer assets from one company to another while keeping the former company's liabilities."
367,Sat Oct 09 05:26:11 +0000 2021,CBI need not hold Preliminary Enquiry in corruption cases before filing FIR: Supreme Court https://t.co/MJefd8E8cR,https://www.republicworld.com/india-news/law-and-order/cbi-need-not-hold-preliminary-enquiry-in-corruption-cases-before-filing-fir-supreme-court.html,18.0,65.0,CBI Need Not Hold Preliminary Enquiry In Corruption Cases Before Filing FIR: Supreme Court,"In a key verdict on Friday, the Supreme Court ruled that it is not mandatory for the CBI to conduct a Preliminary Enquiry in corruption cases before filing an FIR. An SC bench of Justices DY Chandrachud, Vikram Nath and BV Nagarathna allowed a plea filed by the CBI against the Telangana High Court's order quashing the FIR registered against Indian Revenue Service officer TH Vijayalakshmi and her husband Audimulapu Suresh. The latter is a YSRCP MLA and currently the Education Minister in the YS Jagan Mohan Reddy-led Andhra Pradesh government. As per the FIR filed by the CBI's Anti-Corruption Branch in Chennai on September 20, 2017, Vijayalakshmi possessed assets disproportionate to her known sources of income whereas the YSRCP legislator was accused of abetting the offence. Their disproportionate assets were estimated at Rs.1.10 crore which was 22.86% of their total income earned between April 1, 2010, to February 29, 2016. Thus, they were booked for offences punishable under Section 13(2) read with Section 13(1)(e) of the Prevention of Corruption Act and Section 109 of the IPC.  Via its order dated February 11, 2020, the Telangana HC quashed the FIR citing that the central agency should have conducted a preliminary enquiry before registering the FIR. It also held that the CBI's allegations are prima facie unsustainable on the basis of information ascertained from their known sources of income. Arguing before the SC, Additional Solicitor General Aishwarya Bhati questioned the jurisdiction of the Telangana HC to entertain the writ petition and contended that a preliminary enquiry is not essential when adequate information is available to register a regular case.  It added, ""In a Preliminary Enquiry, the CBI is allowed access to documentary records and speak to persons just as they would in an investigation, which entails that information gathered can be used at the investigation stage as well. Hence, conducting a Preliminary Enquiry would not take away from the ultimate goal of prosecuting accused persons in a timely manner. However, we once again clarify that if the CBI chooses not to hold a Preliminary Enquiry, the accused cannot demand it as a matter of right"". Setting aside the HC judgment, the SC observed that the single-judge bench exceeded its ambit by virtually conducting a trial. "
368,Sat Oct 09 05:23:38 +0000 2021,Danish PM's visit an opportunity to review &amp; further the Green Strategic Partnership: MEA https://t.co/u4nHGSz8BR,https://www.republicworld.com/world-news/rest-of-the-world-news/danish-pms-visit-an-opportunity-to-review-and-further-the-green-strategic-partnership-mea.html,1.0,30.0,Danish PM's Visit An Opportunity To Review & Further The Green Strategic Partnership: MEA,"Danish PM Mette Frederiksen’s visit is an opportunity to review and further the India-Denmark Green Strategic Partnership. Frederiksen arrived in the capital city in the wee hours of Saturday, 9 October, for her three-day visit to India. Minister of State (MoS) for External Affairs Meenakshi Lekhi received Frederiksen at Delhi airport. Prime Minister Narendra Modi then received his Danish counterpart at the Rashtrapati Bhavan in New Delhi.  After her warm welcome, the Danish PM delivered a short address from the Rashtrapati Bhavan, calling the bilateral meeting a 'milestone' for India-Denmark relations. ""We consider India as a very close partner to Denmark. That's why I am here for co-operation. Last year, Prime Minister Modi and I agreed on a partnership. I am glad to meet Prime Minister Modi today. We see a very ambitious Indian government. I see this visit as a milestone for Denmark-India bilateral relations,"" said PM Frederiksen.  ""Last year I & PM Modi signed & agree on a green strategic partnership. We see an ambitious Indian govt to take great responsibility when it comes to green transition in India and rest of the world,"" ANI quoted the Danish PM as saying.
  Ministry of External Affairs (MEA) spokesperson Arindam Bagchi has said that Frederiksen’s visit is an opportunity to review further the India-Denmark Green Strategic Partnership. Now, during her first State Visit to India, the Danish PM will call on President Ram Nath Kovind and hold bilateral talks with PM Modi. She will also be interacting with think tanks, students and members of civil society.  Frederiksen will give both sides an opportunity to discuss the entire gamut of bilateral relations and review the progress in the implementation of the Green Strategic Partnership. She will also be discussing regional and multilateral issues of mutual interest. The two nations would discuss areas like renewable energy, clean technologies, agriculture, science and technology, digitisation, smart cities, water and waste management. Trade and investment are also on the agenda given the 200 Danish companies working in India and the 60 Indian companies that have invested in Denmark. India, on the other hand, has termed Frederiksen’s visit very important as she is the first head of state visiting the nation since COVID-19 restrictions have been in place since last March. . "
369,Sat Oct 09 05:22:15 +0000 2021,Lakhimpur violence accused Ashish Mishra appears before police day after skipping summons https://t.co/wmOykwPQT7,https://www.republicworld.com/india-news/general-news/lakhimpur-violence-accused-ashish-mishra-appears-before-police-day-after-skipping-summons.html,8.0,33.0,Lakhimpur Violence Accused Ashish Mishra Appears Before Police Day After Skipping Summons,"A day after skipping the Uttar Pradesh Police's summons in connection with the Lakhimpur violence probe, Ashish Mishra reached the Crime Branch office on Saturday. This comes even as speculation was rife that Mishra has fled to Nepal. As per sources, the police is likely to question him on his location at the time of the incident and whether he has any evidence to prove that he was not at the spot. Moreover, he is likely to be quizzed on if he visited the spot before or after the violence happened. Sources added that Mishra shall also be grilled on whom did he send to receive UP Deputy CM Keshav Prasad Maurya and whether the Mahindra Thar vehicle involved in the incident belongs to him. The appearance of the Union MoS Home Ajay Mishra's son comes in the wake of the Supreme Court pulling up the UP government for not arresting him. A division bench of CJI NV Ramana, Justices Surya Kant and Hima Kohli was hearing a plea based on the letter written by advocates Shiv Kumar Tripathi and CS Panda.  Violence broke out in Uttar Pradesh's Lakhimpur Kheri district on October 3 leading to the death of 8 persons including 4 farmers.  Immediately after the horrific incident, UP CM Yogi Adityanath promised that the state government will expose the elements involved in the incident and take strict action against them. As per the FIR lodged by the UP police on Monday, Ashish Mishra and 15-20 unknown accused persons have been booked under IPC Sections 120B, 147, 148, 149, 279, 302, 304A and 338.  Apart from an SIT, the state government constituted a single-member Commission of Inquiry of Justice (retd.) Pradeep Kumar Srivastava to probe the Lakhimpur violence. As per a notification issued on October 6, the commission has to complete its probe within a period of two months. Moreover, the UP police formed a 9-member monitoring committee led by DIG (Headquarters) Upendra Agrawal in connection with this case. So far, the police have arrested two suspects- Luvkush and Ashish Pandey. "
370,Sat Oct 09 05:20:58 +0000 2021,"COVID-19: India reports 19,740 fresh cases in 24 hrs; active cases dip to 2.36 lakh https://t.co/ZyyOOw5JTJ",https://www.republicworld.com/india-news/general-news/covid-19-india-reports-19740-fresh-cases-in-24-hrs-active-cases-dip-to-2-dot-36-lakh.html,6.0,24.0,"COVID-19: India Reports 19,740 Fresh Cases In 24 Hrs; Active Cases Dip To 2.36 Lakh","With 19,740 patients testing positive for Coronavirus infection in a single day, India's overall number of cases grew to 3,39,35,309, while the number of active cases fell to 2,36,643, the lowest in 206 days, according to figures provided on Saturday by the Union Health Ministry. According to data updated at 8 a.m., the death toll has risen to 4,50,375, with 248 new fatalities. For 15 days in a row, the daily increase in COVID infections has been less than 30,000. The number of active cases has dropped to 2,36,643, accounting for 0.70 percent of overall infections, the lowest since March 2020, while the national COVID-19 recovery rate has reached 97.98%, the highest since March 2020, according to the ministry. In the last 24 hours, there has been a decline of 3,578 cases in the active caseload. The daily positivity rate was measured at 1.56%. For the last 40 days, it has been less than 3%. The positivity rate for the week was 1.62 percent. According to the ministry, it has been below 3% for the past 106 days. The number of persons who have recovered from the sickness has risen to 3,32,48,291, with a case fatality rate of 1.33%. The state government decided on Friday to include 7,000 more COVID victims in its official death list, despite opposition claims of under-reporting of COVID deaths in Kerala, one of the worst hits states in India due to Coronavirus. State Health Minister Veena George stated that 7,000 more deaths that occurred before hospitals began uploading data on such deaths online will be added to the state's COVID death list. In June of this year, the hospitals began posting the COVID-19 deaths online. She informed reporters that these are deaths that have not been documented and added to the official death registry. The total number of doses provided in the country as part of the nationwide COVID-19 vaccination campaign has surpassed 93.99 crore. On August 7, 2020, India's COVID-19 tally surpassed 20 lakh; 30 lakh on August 23, 40 lakh on September 5, and 50 lakh on September 16. It surpassed 60 lakh on September 28th, 70 lakh on October 11th, 80 lakh on October 29th, 90 lakh on November 20th, and one crore on December 19, according to the data provided by the union health ministry. On May 4, India passed the grim milestone of two crore COVID-19 cases, and three crore on June 23. Image: PTI/RepresentativeImage"
371,Sat Oct 09 05:17:08 +0000 2021,"#BREAKING | Son of MoS Home Ajay Mishra Teni, Ashish Mishra arrives at Crime Branch office, Lakhimpur. Ashish Mishr… https://t.co/bpEKgiZ5xx",https://twitter.com/i/web/status/1446706272762355720,12.0,55.0,,
372,Sat Oct 09 05:16:48 +0000 2021,DU 2nd cutoff list 2021 to be released today for DU Admissions 2021 https://t.co/06qxxcgfcA,https://www.republicworld.com/india-news/education/du-2nd-cutoff-list-2021-to-be-released-today-for-du-admissions-2021.html,2.0,17.0,DU 2nd Cutoff List 2021 To Be Released Today For DU Admissions 2021,"Delhi University will on Saturday publish the DU second cut-off list on its official website, du.ac.in. Admissions based on the DU second cut-off list will begin on October 11 and finish at 11:59 p.m. on October 13, 2021. The DU cut-off list for admission to each of Delhi University's affiliated colleges in 2021 is based on the DU cut-off list. The DU second cut-off list 2021, like the DU first cut-off list 2021, will be based on the 'Best of Four marks' obtained by the student in Class 12. On October 1, the initial cut-off list was issued, with at least six colleges, including SRCC and Hindu, putting the DU 2021 cut-offs at 100%. Sri Ram College for Commerce for Economics Honours and BCom Honours, Hindu College and Ramjas College for Political Science Honours, Hindu College and SGTB Khalsa College for BCom, Hansraj College and Deen Dayal Upadhyay College for Computer Science Honours, and Jesus and Mary College for Psychology Honours are among the colleges that have announced 100% cut-offs. All candidates will be able to access the DU 2nd cut-off list 2021 on the official websites of Delhi University: du.ac.in and admission.uod.ac.in. Admissions for the second cut-off list will begin on October 11 at 10 a.m. and run until October 13, 2021, at 11:59 p.m. In the DU 2nd cut-off list 2021, nearly all courses at Hindu College will be limited to general category candidates. According to PTI, Hindu College had roughly 2,000 admissions to 956 seats in three days, and in the second DU cut-off list 2021, almost all programmes will be closed for general category candidates, according to principal Anju Srivastava. Under the DU first cut-off list 2021, DU received over 60,000 applications, and over 27,000 students have paid the admission price. The deadline to pay for DU admissions in 2021 was Friday, and the deadline for institutions to approve student applications was Thursday.   Under the initial cut-off list, 457 admissions to science programmes and 403 admissions to arts and commerce courses were made at Hansraj College. A total of 70 students applied for admission to the BSc (Honours) computer science programme, with a cut-off of 100%. Miranda House has received approximately 1,600 applications, and the college will not accept applications for Political Science (Honours), Chemistry (Honours), Physics (Honours), or Zoology under the second cut-off list (Honours). Seats will be available in programmes such as Sociology (Honours), History (Honours), Economics (Honours), and other BA programme combinations. Over 60,000 applications for admissions were submitted under the DU first cut-off list, and over 27,000 students paid their fees. Almost all programmes at Hindu College will be closed to general category candidates. A total of 70 candidates were accepted into Hansraj College's BSc (Honours) computer science programme, with the DU cut-off exceeding 100%. Miranda House will not accept applications for Political Science (Honours), Chemistry (Honours), Physics (Honours), or Zoology under the second cut-off list (Honours). Seats will be available in programmes such as Sociology (Honours), History (Honours), Economics (Honours), and other BA programme combinations. This year's DU cut-offs are high due to a large number of CBSE students scoring above 95% on their Class 12 board exams. CBSE students have submitted the most applications for undergraduate admissions to the university."
373,Sat Oct 09 05:13:15 +0000 2021,Vismaya dowry death case: Accused husband denied bail by Kerala High Court https://t.co/XIWYbLlRPe,https://www.republicworld.com/india-news/law-and-order/vismaya-dowry-death-case-accused-husband-denied-bail-by-kerala-high-court.html,5.0,31.0,Vismaya Dowry Death Case: Accused Husband Denied Bail By Kerala High Court,"Kerala High Court, on Friday, rejected the bail plea of Kiran Kumar, the accused husband in the Vismaya case in which an Ayurveda medical student was found dead in her husband's house under mysterious circumstances in July. The defendant had argued in the court that he had been in jail for over 105 days and that since the charge sheet was filed, he shouldn't be remanded in custody. The defendant further argued in court that the deceased was addicted to social media, including Tik Tok. Kiran said that Vismaya's Facebook account was deleted with the aim to let her concentrate on her studies. However, the prosecution told the court that there was evidence that Kiran had repeatedly tortured Vismaya and that bail should not be granted. The 500-page charge sheet says that Vismaya committed suicide due to dowry harassment. There were about 102 witnesses and 56 pieces of evidence in connection with the case. The evidence also included digital proofs of Vismaya being tortured by her husband. Police had also found a chat on the phone of accused Kiran's sister Keerthi where Vismaya had asked her sister-in-law's help to save her. The death of Vismaya forced the state government to implement stronger policies to curb the dowry menace. Kerala Governor Arif Mohammed Khan had visited Vismaya's home. Subsequently, The Governor observed a full-day fast and also imposed rule for all graduating students to sign an anti-dowry affidavit across universities in Kerala. If you are aware of anyone in the state of mental distress and needs assistance, call the Helpline number: 18005990019 Vismaya, 22, was found dead at Kiran's house in Sasthamcotta in Kollam in the early hours of June 21. Kiran had allegedly physically abused her only a few days prior, and she had sent images of it to a relative. Kiran had reportedly assaulted Vismaya and her brother at her home in front of her parents after the couple had lived apart for a short time. On the other hand, Kiran had picked her up from college when she went to give her examinations. Vismaya's father had previously said that she had called her mother and told her about her husband's abuse. Meanwhile, Kiran's parents told various news outlets contradictory stories about what transpired the night before she died."
374,Sat Oct 09 05:04:20 +0000 2021,"#LIVE | Denmark Prime Minister Mette Frederiksen meets External Affairs Minister S Jaishankar

Tune in to watch her… https://t.co/4U7Gh9tqgg",https://twitter.com/i/web/status/1446703051641786370,6.0,64.0,,
375,Sat Oct 09 04:55:18 +0000 2021,NEET PG scorecard 2021 to be released today; Check link and details on how to download https://t.co/Fl5wGlq3m7,https://www.republicworld.com/india-news/education/neet-pg-scorecard-2021-to-be-released-today-check-link-and-details-on-how-to-download.html,4.0,17.0,NEET PG Scorecard 2021 To Be Released Today; Check Link And Details On How To Download,"The National Board of Examinations (NBE) will be releasing the National Eligibility cum Entrance Test, Postgraduate, NEET PG Scorecard 2021 today, October 9, 2021. The NEET PG 2021 result was released on September 28, 2021. Once released, candidates will be able to check their rank and scorecard online. The NBE had earlier informed that individual scorecards will be uploaded on the official website on October 9, 2021. As informed earlier, the NEET PG Result 2021 have already been declared. Candidates can check their results on the official website if they haven’t. It is available on the official website. Candidates who took the NEET PG 2021 for admission to various MD, MS, PG Diploma, and other courses for the 2021 academic session can follow these steps to check the results. The scorecard will have the marks they scored in every section/paper, letting candidates know the information of both correct as well as incorrect answers. Post the release of scorecards, the selected candidates will be called for a counselling round. The counselling round will take place in online mode by the Medical Counselling Committee. NEET PG qualifying cut-off percentile was also released along with the results by NBE. Candidates must secure the minimum qualifying cut-off to be able to qualify. According to the board, the minimum qualifying criteria for the General (UR/EWS) category is 50 percentile. The cut-off score is 302 out of 800 for the category. Meanwhile, the SC/ST/OBC (Including PWD) category has a minimum qualifying criterion of 40 percentile with a cut-off score of 265. Lastly, the UR-PwD category has 45 Percentile qualifying criteria with a cut-off score of 283 out of 800. Counselling for the admission process will start soon. Meanwhile, the revised schedule for the National Eligibility Cum Entrance Test for Super Speciality Courses (NEET-SS) has been released by the National Board of Examinations in Medical Science (NBEMS). As updated by the NBE on Friday, the exam will be conducted on January 10, 2022, and registrations will thereby open in the month of November."
376,Sat Oct 09 04:55:00 +0000 2021,"CA December Exam 2021: Registration to reopen from Oct 11; Check how to register

https://t.co/bP4jzG1B0J",https://www.republicworld.com/india-news/education/ca-december-exam-2021-registration-to-reopen-from-oct-11-check-how-to-register.html,4.0,14.0,CA December Exam 2021: Registration To Reopen From Oct 11; Check How To Register,"CA December registration 2021: The Institute of Chartered Accountants (ICAI) of India has decided to reopen the registration window for the ICAI CA Exam, which is slated to be held in December 2021. The online registration procedure for the CA December exam 2021 will reopen on October 11 and October 12. Those candidates who are interested in applying can do so by visiting the official website of the ICAI - icai.org. According to the official statement issued by ICAI, the registration window has been reopened for a short period due to the prevailing COVID-19 situation, and this is the last opportunity for the candidates for CA December exam registration 2021. This time the online registration window will open for the Final, Intermediate (IPC), Intermediate, Foundation, and Post-Qualification Courses viz. Insurance and Risk Management (IR) Technical Examination, International Taxation Assessment Test (INTT-AT), and International Trade Law and World Trade Organisation (ITL & WTO), Part I Examination. Candidates must note that those who are going to register in this phase will have to pay a late fine of Rs 600. Post-registration, ICAI will soon release admit cards for CA December 2021 exams for all three levels, which will be held in 402 centers across India and 8 centers abroad in offline mode. Candidates who want to register can follow the below-mentioned steps and use the direct link given here - ICAI CA December exam registration 2021  "
377,Sat Oct 09 04:48:47 +0000 2021,"Anurag Thakur slams opposition over Lakhimpur visit, calls it 'political tourism' https://t.co/QCK5Gl5utj",https://www.republicworld.com/india-news/politics/anurag-thakur-slams-opposition-over-lakhimpur-visit-calls-it-political-tourism.html,7.0,97.0,"Anurag Thakur Slams Opposition Over Lakhimpur Visit, Calls It 'political Tourism'","Union Minister Anurag Thakur on Friday launched an attack at the Opposition leaders claiming that they were trying to politicise the Lakhimpur Kheri incident. Thakur said that those doing ""political tourism"" in Uttar Pradesh over the incident is unfortunate. The union sports minister went on to allege that Congress General Secretary Priyanka Gandhi Vadra and party leader Rahul Gandhi don't visit crime scenes in Congress-led states. Speaking to the media regarding the Congress party protesting over the Lakhimpur Kheri incident, Anurag Thakur claimed that the opposition does not believe in the judicial system. ""I think some people do not believe in the judicial process. Those who are doing political tourism in Uttar Pradesh over the Lakhimpur incident is unfortunate,"" he said. Earlier on October 6, Congress leaders Priyanka Gandhi Vadra and Rahul Gandhi reached Lakhimpur and met with the families of farmers who were killed during the violence. As many as 8 people were killed in the violence that broke out in Lakhimpur on Sunday, October 3, including 4 farmers. Earlier on Wednesday, Rahul Gandhi reached Sitapur, where his sister Priyanka Vadra was kept in detention. After Priyanka's release from the detention, she along with Rahul headed straight to Lakhimpur. They were accompanied by Congress leaders Randeep Surjewala and Deepinder Hooda along with Punjab Chief Minister Charanjit Singh Channi and Chhattisgarh CM Bhupesh Baghel.  On October 3, while farmers were protesting against the three Farm Laws at Lakhimpur Kheri outside an event venue where Deputy CM Keshav Prasad Maurya was scheduled to be present, one of the farmers was shot dead by Union MoS Ajay Mishra Teni's son Ashish Mishra and two farmers were killed after his car ran over them. Before the killings, the protesters were seen holding black flags against Maurya's arrival at Maharaja Agrasen Ground. After the incident, farmers started stone-pelting at the car which had overturned, killing 4 people - including Mishra's driver. The bodies of the four farmers were kept at the spot itself as farm leaders said that last rites will not be performed until their demands are met. Sanyukta Kisan Morcha (SKM)  has demanded Union MOS Ajay Kumar Mishra's removal from his post immediately and his son should be booked for murder along with his supporters. "
378,Sat Oct 09 04:43:13 +0000 2021,"Telangana: Incessant rain wreaks havoc in Hyderabad, several parts inundated https://t.co/DhHSsMH8KG",https://www.republicworld.com/india-news/city-news/telangana-incessant-rain-wreaks-havoc-in-hyderabad-several-parts-inundated.html,5.0,26.0,"Telangana: Incessant Rain Wreaks Havoc In Hyderabad, Several Parts Inundated","Following a spell of heavy rainfall, roads and low-lying areas in parts of Hyderabad are now fully inundated with water. Roads in parts like Vanasthalipuram and Kukatpally remain waterlogged. Videos surfacing on the internet shows vehicles being washed away and people getting stranded due to heavy waterlogging in some areas. Two persons were washed away in the flooding. In a video shared by ANI, people could be seen struggling to cross a heavily waterlogged road after rain lashed several parts of Vanasthalipuram. The video also shows motorcycles being washed away by the water. Meanwhile, rainwater has now entered restaurants and low-lying shops in Old City after incessant rains lashed Hyderabad. The rain which started on Friday continues to wreak havoc in the area. Meanwhile, two persons were washed away in the drainages in the Vanasthalipuram region on Friday. K Purushottam, Assistant Commissioner of Police (ACP), Vanasthalipuram, informed adding that the rescue operations are now underway. ""Two persons have been washed away after drainages overflowed due to heavy rains. The rescue team is searching for them,"" Purushottam told ANI. Greater Hyderabad Municipal Corporation (GHMC) mayor Vijayalaxami Gadwal took to her Twitter to warn people against incessant rainfall in the Telangana capital. “Heavy rainfall is expected to continue over the city. Monsoon emergency teams are on the field. Citizens are advised to stay indoors unless needed. Dial @GHMCOnline control room on 040-21111111, 040-29555500 for any rain-related issues and assistance,” the mayor tweeted. The mayor also visited the affected areas to analyse the situation.  The Enforcement, Vigilance and Disaster (EVDM) wing of GHMC on Friday had issued an alert regarding heavy rainfall in the city. The department had taken to their Twitter handle urging people to stay alert. “Cloud systems formed in and around the city leading to heavy sporadic rainfall. Sudden showers expected to continue for the next one hour,” EVDM officials had tweeted. On Friday, almost all the areas under the Hyderabad city corporation limits received heavy downpours. The drainage systems in the region were waterlogged causing roads to get inundated. Earlier, the India Meteorological Department had warned of thunderstorms accompanied with lightning at isolated places over the Andaman and Nicobar Islands and parts of Odisha, Konkan and Goa, Madhya Maharashtra, Marathawada, south Gujarat, Coastal Andhra Pradesh and Yanam, Telangana, Rayalaseema, Interior Karnataka, Kerala and Mahe, Tamil Nadu, Puducherry and Karaikal. Fishermen from these areas have been advised to remain at bay."
379,Sat Oct 09 04:32:37 +0000 2021,"Denmark PM welcomed by PM Modi at Rashtrapati Bhavan, calls Indian Govt 'very ambitious' https://t.co/UlzdsNFLWw",https://www.republicworld.com/india-news/general-news/denmark-pm-welcomed-by-pm-modi-at-rashtrapati-bhavan-calls-indian-govt-very-ambitious.html,4.0,52.0,"Denmark PM Welcomed By PM Modi At Rashtrapati Bhavan, Calls Indian Govt 'very Ambitious'","Prime Minister Narendra Modi welcomed Prime Minister of Denmark Mette Frederiksen at the Rashtrapati Bhawan in New Delhi on Saturday morning. Frederiksen was received by PM Modi and was greeted with a ceremonial reception by the Indian forces. After her warm welcome, the leader delivered a short address from the Rashtrapati Bhavan, calling the bilateral meeting a 'milestone' for India-Denmark relations. PM Frederiksen is on a 3-day visit to India during which she will call on President Ram Nath Kovind and hold bilateral talks with PM Modi.  ""We consider India as a very close partner to Denmark. That's why I am here for co-operation. Last year, Prime Minister Modi and I agreed on a partnership. I am glad to meet Prime Minister Modi today. We see a very ambitious Indian government. I see this visit as a milestone for Denmark-India bilateral relations,"" said PM Mette Frederiksen.  According to the Ministry of External Affairs (MEA), Danish Prime Minister Mette Frederiksen's visit to India would be an opportunity to review the green strategic partnership between both countries. The two nations would discuss areas like renewable energy, clean technologies, agriculture, science and technology, digitisation, smart cities, water and waste management. Trade and investment are also on the agenda given the 200 Danish companies working in India and the 60 Indian companies that have invested in Denmark. New Delhi is also expected to raise the issue of Kim Davy's extradition, known to be a key conspirator of the 1995 arms drop in West Bengal's Purulia. India had last raised the issue during the virtual dialogue between Prime Minister Narendra Modi and Denmark PM Mette Frederiksen last year. The Danish PM will be in India from October 9-11. "
